DATAFLOW,MEASURE: Measure,REGION_TYPE: Region Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,REPYEAREND: Reporting Year End Day
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15240: Mid-Coast,A: Annual,2014,90468,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15240: Mid-Coast,A: Annual,2015,91038,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15240: Mid-Coast,A: Annual,2016,91801,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15240: Mid-Coast,A: Annual,2017,92901,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15240: Mid-Coast,A: Annual,2018,93900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15240: Mid-Coast,A: Annual,2019,94826,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15240: Mid-Coast,A: Annual,2020,95731,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15240: Mid-Coast,A: Annual,2021,96475,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15240: Mid-Coast,A: Annual,2022,97227,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15240: Mid-Coast,A: Annual,2023,97909,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11250: Broken Hill,A: Annual,2013,18802,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11250: Broken Hill,A: Annual,2014,18627,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11250: Broken Hill,A: Annual,2015,18360,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11250: Broken Hill,A: Annual,2016,18114,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11250: Broken Hill,A: Annual,2017,17994,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11250: Broken Hill,A: Annual,2018,17914,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11250: Broken Hill,A: Annual,2019,17801,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11250: Broken Hill,A: Annual,2020,17718,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11250: Broken Hill,A: Annual,2021,17662,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11250: Broken Hill,A: Annual,2022,17567,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11250: Broken Hill,A: Annual,2023,17624,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),29399: Unincorporated Vic,A: Annual,2013,808,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),29399: Unincorporated Vic,A: Annual,2014,835,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),29399: Unincorporated Vic,A: Annual,2015,862,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),29399: Unincorporated Vic,A: Annual,2016,892,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),29399: Unincorporated Vic,A: Annual,2017,901,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),29399: Unincorporated Vic,A: Annual,2018,911,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),29399: Unincorporated Vic,A: Annual,2019,918,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),29399: Unincorporated Vic,A: Annual,2020,934,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),29399: Unincorporated Vic,A: Annual,2021,946,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),29399: Unincorporated Vic,A: Annual,2022,961,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),29399: Unincorporated Vic,A: Annual,2023,953,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),34590: Logan,A: Annual,2013,300545,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),34590: Logan,A: Annual,2014,305147,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),34590: Logan,A: Annual,2015,309342,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),34590: Logan,A: Annual,2016,314511,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),34590: Logan,A: Annual,2017,321102,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),34590: Logan,A: Annual,2018,327769,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),34590: Logan,A: Annual,2019,335955,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),34590: Logan,A: Annual,2020,343821,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),34590: Logan,A: Annual,2021,350673,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),34590: Logan,A: Annual,2022,363059,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),34590: Logan,A: Annual,2023,377773,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),36910: Toowoomba,A: Annual,2013,159916,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),36910: Toowoomba,A: Annual,2014,161523,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),36910: Toowoomba,A: Annual,2015,162775,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),36910: Toowoomba,A: Annual,2016,164168,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),36910: Toowoomba,A: Annual,2017,166901,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),36910: Toowoomba,A: Annual,2018,169319,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),36910: Toowoomba,A: Annual,2019,171566,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),36910: Toowoomba,A: Annual,2020,173562,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),36910: Toowoomba,A: Annual,2021,175255,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),36910: Toowoomba,A: Annual,2022,178387,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),36910: Toowoomba,A: Annual,2023,181821,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),41330: Coober Pedy,A: Annual,2013,1811,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),41330: Coober Pedy,A: Annual,2014,1825,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),41330: Coober Pedy,A: Annual,2015,1822,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),41330: Coober Pedy,A: Annual,2016,1818,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),41330: Coober Pedy,A: Annual,2017,1806,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),41330: Coober Pedy,A: Annual,2018,1777,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),41330: Coober Pedy,A: Annual,2019,1740,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),41330: Coober Pedy,A: Annual,2020,1689,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),41330: Coober Pedy,A: Annual,2021,1622,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),41330: Coober Pedy,A: Annual,2022,1573,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),41330: Coober Pedy,A: Annual,2023,1550,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11200: Brewarrina,A: Annual,2013,1830,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11200: Brewarrina,A: Annual,2014,1786,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11200: Brewarrina,A: Annual,2015,1762,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11200: Brewarrina,A: Annual,2016,1710,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11200: Brewarrina,A: Annual,2017,1683,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11200: Brewarrina,A: Annual,2018,1637,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11200: Brewarrina,A: Annual,2019,1591,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11200: Brewarrina,A: Annual,2020,1525,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11200: Brewarrina,A: Annual,2021,1487,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11200: Brewarrina,A: Annual,2022,1431,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),11200: Brewarrina,A: Annual,2023,1411,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),10850: Blayney,A: Annual,2013,7303,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),10850: Blayney,A: Annual,2014,7322,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),10850: Blayney,A: Annual,2015,7322,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),10850: Blayney,A: Annual,2016,7343,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),10850: Blayney,A: Annual,2017,7375,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),10850: Blayney,A: Annual,2018,7406,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),10850: Blayney,A: Annual,2019,7450,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),10850: Blayney,A: Annual,2020,7484,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),10850: Blayney,A: Annual,2021,7511,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),10850: Blayney,A: Annual,2022,7590,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),10850: Blayney,A: Annual,2023,7644,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),42750: Kangaroo Island,A: Annual,2013,4630,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),42750: Kangaroo Island,A: Annual,2014,4694,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),42750: Kangaroo Island,A: Annual,2015,4761,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),42750: Kangaroo Island,A: Annual,2016,4836,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),42750: Kangaroo Island,A: Annual,2017,4849,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),42750: Kangaroo Island,A: Annual,2018,4886,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),42750: Kangaroo Island,A: Annual,2019,4909,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),42750: Kangaroo Island,A: Annual,2020,4925,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),42750: Kangaroo Island,A: Annual,2021,4999,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),42750: Kangaroo Island,A: Annual,2022,5088,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),42750: Kangaroo Island,A: Annual,2023,5125,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15300: Moree Plains,A: Annual,2013,13925,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15300: Moree Plains,A: Annual,2014,13853,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15300: Moree Plains,A: Annual,2015,13735,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15300: Moree Plains,A: Annual,2016,13627,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15300: Moree Plains,A: Annual,2017,13497,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15300: Moree Plains,A: Annual,2018,13355,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15300: Moree Plains,A: Annual,2019,13215,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15300: Moree Plains,A: Annual,2020,13047,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15300: Moree Plains,A: Annual,2021,12964,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15300: Moree Plains,A: Annual,2022,12868,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),15300: Moree Plains,A: Annual,2023,12873,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),22910: Hepburn,A: Annual,2013,15022,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ERP_LGA2023(1.0.0),ERP: Estimated Resident Population,LGA2023: Local Government Areas (2023),22910: Hepburn,A: Annual,2014,15184,PSNS: Persons,,,30-6: Year Ending 30 June
